"chr_chia_anchor1","start_chia_anchor1","end_chia_anchor1","name","Chr_CC_anchor1","Start_CC_anchor1","End_CC_anchor1","Replicate","chr_chia_anchor2","start_chia_anchor2","end_chia_anchor2","Chr_CC_anchor2","Start_CC_anchor2","End_CC_anchor2"
"chr3",150736948,150845238,"chr3:150454735..150455867-chr3:150561994..150563025,23","chr3",150756494,150758018,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",150736948,150845238,"chr3",150756494,150758018
"chr3",150736950,161340037,"chr3:150454737..150455301-chr3:161057286..161057825,2","chr3",150756494,150758018,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",150736950,161340037,"chr3",153138268,153139413
"chr3",150737000,150763504,"chr3:150454787..150455337-chr3:150480611..150481291,2","chr3",150756494,150758018,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",150737000,150763504,"chr3",150756494,150758018
"chr3",150737007,161340155,"chr3:150454794..150455301-chr3:161057325..161057943,2","chr3",150756494,150758018,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",150737007,161340155,"chr3",153138268,153139413
"chr3",150737026,156813086,"chr3:150454813..150455567-chr3:156530003..156530875,3","chr3",150756494,150758018,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",150737026,156813086,"chr3",153138268,153139413
"chr3",150737029,150774076,"chr3:150454816..150455641-chr3:150490986..150491863,4","chr3",150756494,150758018,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",150737029,150774076,"chr3",150756494,150758018
"chr3",150737029,150774076,"chr3:150454816..150455641-chr3:150490986..150491863,5","chr3",150756494,150758018,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",150737029,150774076,"chr3",150756494,150758018
"chr3",150737036,150758434,"chr3:150454823..150455441-chr3:150475296..150476221,4","chr3",150756494,150758018,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",150737036,150758434,"chr3",150756494,150758018
"chr3",150737057,150758374,"chr3:150454844..150455441-chr3:150475372..150476161,2","chr3",150756494,150758018,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",150737057,150758374,"chr3",150756494,150758018
"chr3",150737075,150769828,"chr3:150454862..150455640-chr3:150487007..150487615,2","chr3",150756494,150758018,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",150737075,150769828,"chr3",150756494,150758018
"chr3",150737090,154219393,"chr3:150454877..150455380-chr3:153936589..153937182,2","chr3",150756494,150758018,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",150737090,154219393,"chr3",153138268,153139413
"chr3",150737090,154219393,"chr3:150454877..150455683-chr3:153936263..153937182,5","chr3",150756494,150758018,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",150737090,154219393,"chr3",153138268,153139413
"chr3",150737098,150774391,"chr3:150454885..150455745-chr3:150491577..150492178,2","chr3",150756494,150758018,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",150737098,150774391,"chr3",150756494,150758018
"chr3",150737161,150758439,"chr3:150454948..150455633-chr3:150475356..150476226,2","chr3",150756494,150758018,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",150737161,150758439,"chr3",150756494,150758018
"chr3",150737176,150757218,"chr3:150454963..150455600-chr3:150474044..150475005,5","chr3",150756494,150758018,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",150737176,150757218,"chr3",150756494,150758018
"chr3",150756182,150845153,"chr3:150473969..150474942-chr3:150562035..150562940,4","chr3",150756494,150758018,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",150756182,150845153,"chr3",150756494,150758018
"chr3",150756182,150845153,"chr3:150473969..150474942-chr3:150562139..150562940,2","chr3",150756494,150758018,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",150756182,150845153,"chr3",150756494,150758018
"chr3",150756467,150845151,"chr3:150474254..150475011-chr3:150562123..150562938,2","chr3",150756494,150758018,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",150756467,150845151,"chr3",150756494,150758018
"chr3",161100552,161340146,"chr3:160818340..160819319-chr3:161057179..161057934,3","chr3",161290591,161291457,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",161100552,161340146,"chr3",161338999,161340395
"chr3",161100700,161269163,"chr3:160818488..160819208-chr3:160986162..160986951,2","chr3",161266986,161268507,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",161100700,161269163,"chr3",161266986,161268507
"chr3",161272380,161422524,"chr3:160990168..160990939-chr3:161139803..161140312,2","chr3",161290591,161291457,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",161272380,161422524,"chr3",161338999,161340395
"chr3",161272381,161340336,"chr3:160990169..160990978-chr3:161057288..161058124,6","chr3",161290591,161291457,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",161272381,161340336,"chr3",161338999,161340395
"chr3",161272554,161340313,"chr3:160990342..160991092-chr3:161057089..161058101,14","chr3",161290591,161291457,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",161272554,161340313,"chr3",161338999,161340395
"chr3",161272554,161340419,"chr3:160990342..160991092-chr3:161057089..161058207,13","chr3",161290591,161291457,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",161272554,161340419,"chr3",161338999,161340395
"chr3",161272640,161422799,"chr3:160990428..160991061-chr3:161139852..161140587,3","chr3",161290591,161291457,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",161272640,161422799,"chr3",161338999,161340395
"chr3",161272640,161422799,"chr3:160990428..160991061-chr3:161139852..161140587,3","chr3",161290591,161291457,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",161272640,161422799,"chr3",161338999,161340395
"chr3",161290950,161340400,"chr3:161008738..161009836-chr3:161057294..161058188,4","chr3",161290591,161291457,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",161290950,161340400,"chr3",161338999,161340395
"chr3",161291100,161340400,"chr3:161008888..161009457-chr3:161057192..161058188,2","chr3",161290591,161291457,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",161291100,161340400,"chr3",161338999,161340395
"chr3",161323769,161412419,"chr3:161041557..161042091-chr3:161129690..161130207,2","chr3",161338999,161340395,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",161323769,161412419,"chr3",161338999,161340395
"chr3",161339109,161412804,"chr3:161056897..161057644-chr3:161129728..161130592,2","chr3",161338999,161340395,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",161339109,161412804,"chr3",161338999,161340395
"chr3",161339180,161421168,"chr3:161056968..161057820-chr3:161138358..161138956,2","chr3",161338999,161340395,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",161339180,161421168,"chr3",161338999,161340395
"chr3",161339372,161422595,"chr3:161057160..161058115-chr3:161139794..161140383,2","chr3",161338999,161340395,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",161339372,161422595,"chr3",161338999,161340395
"chr3",161339421,161422895,"chr3:161057209..161058115-chr3:161139794..161140683,3","chr3",161338999,161340395,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",161339421,161422895,"chr3",161338999,161340395
"chr3",161339434,161405997,"chr3:161057222..161057922-chr3:161123207..161123785,2","chr3",161338999,161340395,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",161339434,161405997,"chr3",161338999,161340395
"chr3",161339481,161412459,"chr3:161057269..161057791-chr3:161129680..161130247,2","chr3",161338999,161340395,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",161339481,161412459,"chr3",161338999,161340395
"chr3",168870436,168957613,"chr3:168588224..168589187-chr3:168674671..168675401,2","chr3",168877667,168878512,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",168870436,168957613,"chr3",168877667,168878512
"chr3",168870436,168957613,"chr3:168588224..168589233-chr3:168674460..168675401,3","chr3",168877667,168878512,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",168870436,168957613,"chr3",168877667,168878512
"chr3",168870516,168953990,"chr3:168588304..168588945-chr3:168671142..168671778,3","chr3",168877667,168878512,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",168870516,168953990,"chr3",168877667,168878512
"chr3",168870516,168954176,"chr3:168588304..168589211-chr3:168671142..168671964,4","chr3",168877667,168878512,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",168870516,168954176,"chr3",168877667,168878512
"chr3",168870547,168957613,"chr3:168588335..168589193-chr3:168674844..168675401,2","chr3",168877667,168878512,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",168870547,168957613,"chr3",168877667,168878512
"chr3",168870550,168891671,"chr3:168588338..168588927-chr3:168608861..168609459,2","chr3",168877667,168878512,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",168870550,168891671,"chr3",168877667,168878512
"chr3",168870564,168889021,"chr3:168588352..168589195-chr3:168605818..168606809,6","chr3",168877667,168878512,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",168870564,168889021,"chr3",168877667,168878512
"chr3",169623632,169759257,"chr3:169341420..169342281-chr3:169476193..169477045,3","chr3",169757997,169759166,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",169623632,169759257,"chr3",169757997,169759166
"chr3",169623798,169759257,"chr3:169341586..169342281-chr3:169476510..169477045,2","chr3",169757997,169759166,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",169623798,169759257,"chr3",169757997,169759166
"chr3",170491463,190459723,"chr3:170209252..170209959-chr3:190176618..190177512,2","chr3",172562638,172563941,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",170491463,190459723,"chr3",185562643,185563529
"chr3",184597566,193880604,"chr3:184315354..184315903-chr3:193597521..193598393,2","chr3",185562643,185563529,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",184597566,193880604,"chr3",189641509,189642372
"chr3",186772372,194159576,"chr3:186490161..186490803-chr3:193876459..193877365,2","chr3",189641509,189642372,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",186772372,194159576,"chr3",189756544,189757778
"chr3",189173352,189842999,"chr3:188891141..188891890-chr3:189560258..189560788,2","chr3",189641509,189642372,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",189173352,189842999,"chr3",189756544,189757778
"chr3",189173376,189843109,"chr3:188891165..188892119-chr3:189560258..189560898,3","chr3",189641509,189642372,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",189173376,189843109,"chr3",189756544,189757778
"chr3",189311388,189843253,"chr3:189029177..189029700-chr3:189560248..189561042,2","chr3",189641509,189642372,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",189311388,189843253,"chr3",189756544,189757778
"chr3",189329866,189843599,"chr3:189047655..189048415-chr3:189560514..189561388,3","chr3",189641509,189642372,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",189329866,189843599,"chr3",189756544,189757778
"chr3",189458250,189843214,"chr3:189176039..189176965-chr3:189560087..189561003,6","chr3",189641509,189642372,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",189458250,189843214,"chr3",189756544,189757778
"chr3",189458256,189843259,"chr3:189176045..189176965-chr3:189560087..189561048,8","chr3",189641509,189642372,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",189458256,189843259,"chr3",189756544,189757778
"chr3",189458264,189843387,"chr3:189176053..189176727-chr3:189560466..189561176,3","chr3",189641509,189642372,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",189458264,189843387,"chr3",189756544,189757778
"chr3",189564035,189843121,"chr3:189281824..189282328-chr3:189560332..189560910,2","chr3",189641509,189642372,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",189564035,189843121,"chr3",189756544,189757778
"chr3",189641523,189843318,"chr3:189359312..189360214-chr3:189560293..189561107,4","chr3",189641509,189642372,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",189641523,189843318,"chr3",189756544,189757778
"chr3",189641523,189843318,"chr3:189359312..189360214-chr3:189560293..189561107,5","chr3",189641509,189642372,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",189641523,189843318,"chr3",189756544,189757778
"chr3",189842306,189945518,"chr3:189560095..189561324-chr3:189661753..189663307,17","chr3",189943235,189944498,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",189842306,189945518,"chr3",189943235,189944498
"chr3",189842347,189945592,"chr3:189560136..189561159-chr3:189661858..189663381,28","chr3",189943235,189944498,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",189842347,189945592,"chr3",189943235,189944498
"chr3",189842420,189945469,"chr3:189560209..189561095-chr3:189661977..189663258,11","chr3",189943235,189944498,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",189842420,189945469,"chr3",189943235,189944498
"chr9",88529420,88530402,"chr3:32488531..32489511-chr9:91144335..91145317,2","chr9",88529776,88530543,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr9",88529420,88530402,"chr9",88529776,88530543
"chr3",32447519,188491912,"chr3:32489011..32489531-chr3:188208875..188209700,2","chr3",34011699,34012754,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",32447519,188491912,"chr3",61626563,61627990
"chr9",4866090,4867024,"chr3:32489011..32489531-chr9:4866090..4867024,2","chr9",4865408,4866706,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr9",4866090,4867024,"chr9",4865408,4866706
"chr3",32447521,64491732,"chr3:32489013..32489531-chr3:64476813..64477408,2","chr3",34011699,34012754,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",32447521,64491732,"chr3",61626563,61627990
"chr3",47910522,111366912,"chr3:47952012..47952532-chr3:111085239..111085759,2","chr3",61626563,61627990,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",47910522,111366912,"chr3",62005954,62007474
"chr3",61627443,61808492,"chr3:61613117..61614039-chr3:61793174..61794166,6","chr3",61626563,61627990,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",61627443,61808492,"chr3",61626563,61627990
"chr3",61627486,61808492,"chr3:61613160..61614179-chr3:61793200..61794166,7","chr3",61626563,61627990,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",61627486,61808492,"chr3",61626563,61627990
"chr3",61627486,61708714,"chr3:61613160..61614204-chr3:61693481..61694388,3","chr3",61626563,61627990,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",61627486,61708714,"chr3",61626563,61627990
"chr3",61627570,61628297,"chr3:61613244..61613971-chr8:86852933..86853873,2","chr3",61626563,61627990,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",61627570,61628297,"chr3",61626563,61627990
"chr3",61627909,61645852,"chr3:61613583..61614087-chr3:61630872..61631526,2","chr3",61626563,61627990,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",61627909,61645852,"chr3",61626563,61627990
"chr3",61805265,62177598,"chr3:61790939..61791452-chr3:62162688..62163272,2","chr3",62005954,62007474,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",61805265,62177598,"chr3",62005954,62007474
"chr3",61805265,62177598,"chr3:61790939..61791452-chr3:62162688..62163272,2","chr3",62005954,62007474,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",61805265,62177598,"chr3",62005954,62007474
"chr3",61807434,62177976,"chr3:61793108..61794222-chr3:62162646..62163650,27","chr3",62005954,62007474,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",61807434,62177976,"chr3",62005954,62007474
"chr3",61807456,62177927,"chr3:61793130..61794094-chr3:62162646..62163601,12","chr3",62005954,62007474,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",61807456,62177927,"chr3",62005954,62007474
"chr3",61807488,62164988,"chr3:61793162..61793669-chr3:62149868..62150662,2","chr3",62005954,62007474,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",61807488,62164988,"chr3",62005954,62007474
"chr3",61807553,62033439,"chr3:61793227..61794051-chr3:62018148..62019113,4","chr3",62005954,62007474,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",61807553,62033439,"chr3",62005954,62007474
"chr3",61807553,62033439,"chr3:61793227..61794051-chr3:62018234..62019113,2","chr3",62005954,62007474,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",61807553,62033439,"chr3",62005954,62007474
"chr3",61807719,62177612,"chr3:61793393..61793937-chr3:62162717..62163286,3","chr3",62005954,62007474,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr3",61807719,62177612,"chr3",62005954,62007474
"chr3",61807862,62143310,"chr3:61793536..61794038-chr3:62128450..62128984,2","chr3",62005954,62007474,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",61807862,62143310,"chr3",62005954,62007474
"chr3",63561996,63577325,"chr3:63547672..63548599-chr3:63562204..63563001,3","chr3",63561962,63562965,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",63561996,63577325,"chr3",63561962,63562965
"chr3",64331322,64343272,"chr3:64316998..64317843-chr3:64328164..64328948,3","chr3",64331056,64332408,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",64331322,64343272,"chr3",64331056,64332408
"chr3",64491136,64502049,"chr3:64476812..64477772-chr3:64486807..64487725,11","chr3",64490992,64491931,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr3",64491136,64502049,"chr3",64490992,64491931
"chr4",115536820,182657468,"chr4:116457976..116458496-chr4:183578101..183578621,2","chr4",119343054,119343864,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",115536820,182657468,"chr4",142614511,142615932
"chr4",142530498,142615994,"chr4:143451651..143452601-chr4:143536185..143537147,3","chr4",142614511,142615932,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",142530498,142615994,"chr4",142614511,142615932
"chr4",142600675,142616085,"chr4:143521828..143522757-chr4:143536158..143537238,4","chr4",142614511,142615932,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",142600675,142616085,"chr4",142614511,142615932
"chr4",142615051,143037043,"chr4:143536204..143537085-chr4:143957486..143958196,6","chr4",142614511,142615932,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",142615051,143037043,"chr4",142614511,142615932
"chr4",142615051,143037043,"chr4:143536204..143537085-chr4:143957648..143958196,3","chr4",142614511,142615932,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",142615051,143037043,"chr4",142614511,142615932
"chr4",142615157,143037044,"chr4:143536310..143537064-chr4:143957404..143958197,5","chr4",142614511,142615932,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",142615157,143037044,"chr4",142614511,142615932
"chr4",145103688,170483125,"chr4:146024840..146025360-chr4:171403756..171404276,2","chr4",156305284,156305743,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",145103688,170483125,"chr4",158804544,158805912
"chr4",145103688,176576385,"chr4:146024840..146025360-chr4:177497016..177497536,2","chr4",156305284,156305743,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",145103688,176576385,"chr4",158804544,158805912
"chr4",162650537,163447889,"chr4:163571689..163572272-chr4:164368308..164369041,2","chr4",163447699,163448844,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",162650537,163447889,"chr4",163447699,163448844
"chr4",163385260,163448925,"chr4:164306412..164307045-chr4:164369358..164370077,3","chr4",163447699,163448844,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",163385260,163448925,"chr4",163447699,163448844
"chr4",163385284,163447754,"chr4:164306436..164307114-chr4:164368072..164368906,4","chr4",163447699,163448844,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",163385284,163447754,"chr4",163447699,163448844
"chr4",163447197,163476238,"chr4:164368349..164368971-chr4:164396440..164397390,2","chr4",163447699,163448844,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",163447197,163476238,"chr4",163447699,163448844
"chr4",163448264,163476190,"chr4:164369416..164369926-chr4:164396356..164397342,2","chr4",163447699,163448844,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",163448264,163476190,"chr4",163447699,163448844
"chr4",163448264,163476190,"chr4:164369416..164369926-chr4:164396356..164397342,2","chr4",163447699,163448844,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",163448264,163476190,"chr4",163447699,163448844
"chr4",168487194,168692378,"chr4:169408345..169409503-chr4:169612556..169613529,4","chr4",168691178,168692458,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",168487194,168692378,"chr4",168691178,168692458
"chr4",168487488,168920261,"chr4:169408639..169409215-chr4:169840898..169841412,2","chr4",168691178,168692458,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",168487488,168920261,"chr4",168691178,168692458
"chr4",168487553,168692212,"chr4:169408704..169409541-chr4:169612591..169613363,2","chr4",168691178,168692458,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",168487553,168692212,"chr4",168691178,168692458
"chr4",168500897,168920319,"chr4:169422048..169422985-chr4:169840913..169841470,2","chr4",168691178,168692458,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",168500897,168920319,"chr4",168691178,168692458
"chr4",168500897,168920319,"chr4:169422048..169422985-chr4:169840913..169841470,2","chr4",168691178,168692458,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",168500897,168920319,"chr4",168691178,168692458
"chr4",168500929,168692610,"chr4:169422080..169423206-chr4:169612507..169613761,9","chr4",168691178,168692458,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",168500929,168692610,"chr4",168691178,168692458
"chr4",168501104,168692239,"chr4:169422255..169423105-chr4:169612524..169613390,3","chr4",168691178,168692458,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",168501104,168692239,"chr4",168691178,168692458
"chr4",168676806,168692665,"chr4:169597957..169598940-chr4:169612768..169613816,4","chr4",168691178,168692458,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",168676806,168692665,"chr4",168691178,168692458
"chr4",168676806,168692665,"chr4:169597957..169598982-chr4:169612517..169613816,12","chr4",168691178,168692458,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",168676806,168692665,"chr4",168691178,168692458
"chr4",168676832,168920361,"chr4:169597983..169598975-chr4:169840582..169841512,3","chr4",168691178,168692458,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",168676832,168920361,"chr4",168691178,168692458
"chr4",168676884,168695288,"chr4:169598035..169598582-chr4:169615440..169616439,2","chr4",168691178,168692458,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",168676884,168695288,"chr4",168691178,168692458
"chr4",168676893,168692322,"chr4:169598044..169598898-chr4:169612629..169613473,5","chr4",168691178,168692458,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",168676893,168692322,"chr4",168691178,168692458
"chr4",168679353,168692157,"chr4:169600504..169601390-chr4:169612644..169613308,2","chr4",168691178,168692458,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",168679353,168692157,"chr4",168691178,168692458
"chr4",168679353,168692247,"chr4:169600504..169601390-chr4:169612644..169613398,4","chr4",168691178,168692458,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",168679353,168692247,"chr4",168691178,168692458
"chr4",168679509,168692291,"chr4:169600660..169601299-chr4:169612544..169613442,2","chr4",168691178,168692458,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",168679509,168692291,"chr4",168691178,168692458
"chr4",168691314,168920339,"chr4:169612465..169613778-chr4:169840502..169841490,7","chr4",168691178,168692458,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",168691314,168920339,"chr4",168691178,168692458
"chr4",168691404,168920526,"chr4:169612555..169613472-chr4:169840504..169841677,13","chr4",168691178,168692458,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",168691404,168920526,"chr4",168691178,168692458
"chr4",168691433,168920526,"chr4:169612584..169613440-chr4:169840843..169841677,3","chr4",168691178,168692458,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",168691433,168920526,"chr4",168691178,168692458
"chr4",168691749,168817151,"chr4:169612900..169613473-chr4:169737557..169738302,2","chr4",168691178,168692458,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",168691749,168817151,"chr4",168691178,168692458
"chr4",17974558,163816363,"chr4:17976181..17976700-chr4:164736994..164737515,2","chr4",25568102,25568832,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",17974558,163816363,"chr4",39539503,39540798
"chr4",23800986,120352709,"chr4:23802609..23803478-chr4:121273037..121273864,2","chr4",25568102,25568832,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",23800986,120352709,"chr4",39539503,39540798
"chr4",48852801,48955208,"chr4:48854818..48855394-chr4:48956501..48957225,3","chr4",48954346,48955218,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",48852801,48955208,"chr4",48954346,48955218
"chr4",48852801,48955208,"chr4:48854818..48855394-chr4:48956501..48957225,3","chr4",48954346,48955218,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",48852801,48955208,"chr4",48954346,48955218
"chr4",48852854,48962270,"chr4:48854871..48855704-chr4:48963569..48964287,2","chr4",48954346,48955218,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",48852854,48962270,"chr4",48954346,48955218
"chr4",67711786,67929201,"chr4:68577504..68578308-chr4:68794030..68794919,2","chr4",67928433,67929953,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",67711786,67929201,"chr4",67928433,67929953
"chr4",67711786,67929201,"chr4:68577504..68578308-chr4:68794030..68794919,2","chr4",67928433,67929953,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",67711786,67929201,"chr4",67928433,67929953
"chr4",67928334,68185991,"chr4:68794052..68794960-chr4:69050850..69051709,2","chr4",67928433,67929953,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",67928334,68185991,"chr4",67928433,67929953
"chr4",67928342,68039361,"chr4:68794060..68794853-chr4:68904568..68905079,2","chr4",67928433,67929953,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr4",67928342,68039361,"chr4",67928433,67929953
"chr4",67928439,68185641,"chr4:68794157..68794866-chr4:69050816..69051359,2","chr4",67928433,67929953,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",67928439,68185641,"chr4",67928433,67929953
"chr4",67928495,68725141,"chr4:68794213..68794935-chr4:69590279..69590859,2","chr4",67928433,67929953,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr4",67928495,68725141,"chr4",67928433,67929953
"chr4",67928637,68130125,"chr4:68794355..68794979-chr4:68995102..68995843,2","chr4",67928433,67929953,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",67928637,68130125,"chr4",67928433,67929953
