seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr6	78858773	78859231	459	*	78858998	26	9	5	7.6313066976752e-11	3.58369715547369e-06	2.54811277947162e-05	2548.11277947162	6.69942437057047e-06	669.942437057047	1878.17034241457	5.86707608117003e-07	Distal Intergenic	6	78867551	78903102	35552	1	134728	ENST00000369940.7	-8320	IRAK1BP1
chr6	81787145	81788504	1360	*	81787796	52	18	15	0	1.57573432080227e-09	5.09622555894324e-05	5096.22555894324	1.33988487411409e-05	1339.88487411409	3756.34068482914	0	Distal Intergenic	6	81764024	81764156	133	1	124900219	ENST00000384159.1	23121	NA
chr6	83089476	83090772	1297	*	83090277	41	12	21	0	5.74988945345467e-10	4.0181778445514e-05	4018.1778445514	8.93256582742729e-06	893.25658274273	3124.92126180867	0	Intron (ENST00000237163.9/23033, intron 1 of 39)	6	83096729	83168331	71603	1	23033	ENST00000369739.7	-5957	DOPEY1
chr6	85344863	85345685	823	*	85345313	23	11	6	4.66711147506516e-09	0.00229708896063241	2.25409976645566e-05	2254.09976645566	8.18818534180835e-06	818.818534180835	1435.28123227483	2.34180096780519e-05	Distal Intergenic	6	85387219	85390186	2968	2	101928820	ENST00000455071.1	44501	RP11-30P6.6
chr6	85886364	85887604	1241	*	85887199	27	7	18	2.59772314770146e-10	2.60658214323861e-06	2.6461171171436e-05	2646.1171171436	5.21066339933259e-06	521.066339933259	2125.05077721035	1.76543347680652e-06	Distal Intergenic	6	85949690	85998263	48574	1	101928842	ENST00000666191.1	-62086	NA
chr6	86777323	86778438	1116	*	86777965	23	5	15	9.3624048513874e-09	4.33191338722327e-06	2.25409976645566e-05	2254.09976645566	3.72190242809471e-06	372.190242809471	1881.90952364619	4.37094318388087e-05	Distal Intergenic	6	86937528	87016679	79152	1	3354	ENST00000305344.7	-159090	HTR1E
chr6	87705331	87706854	1524	*	87706530	30	11	13	4.65216754008679e-12	2.03130632454585e-05	2.94013013015956e-05	2940.13013015956	8.18818534180835e-06	818.818534180835	2121.31159597873	4.63969742660008e-08	Distal Intergenic	6	87674860	87702233	27374	2	55122	ENST00000257787.6	-3098	AKIRIN2
chr6	88380548	88382031	1484	*	88381798	32	19	11	3.04201108747293e-14	0.000324920704608989	3.13613880550353e-05	3136.13880550353	1.41432292267599e-05	1414.32292267599	1721.81588282754	4.51583321683973e-10	Intron (ENST00000656004.1/124901358, intron 1 of 1)	6	88378280	88385447	7168	1	124901358	ENST00000656004.1	2268	NA
chr6	93165746	93166455	710	*	93166002	24	8	7	1.49821266504091e-09	4.16425155979061e-05	2.35210410412765e-05	2352.10410412765	5.95504388495153e-06	595.504388495153	1756.5997156325	8.48199540040108e-06	Distal Intergenic	6	93240043	93246076	6034	2	2045	ENST00000680608.1	79621	EPHA7
chr6	93173350	93173808	459	*	93173575	26	14	5	8.92749207892507e-11	0.00100669706645429	2.54811277947162e-05	2548.11277947162	1.04213267986652e-05	1042.13267986652	1505.9800996051	6.70361426305563e-07	Distal Intergenic	6	93240043	93246076	6034	2	2045	ENST00000680608.1	72268	EPHA7
chr6	99142412	99142879	468	*	99142646	21	11	4	3.6880829723529e-08	0.00459532111800787	2.05809109111169e-05	2058.09109111169	8.18818534180835e-06	818.818534180835	1239.27255693086	0.000147219040623609	Distal Intergenic	6	99124609	99124696	88	1	100616347	ENST00000579940.1	17803	MIR548AI
chr6	99429347	99429814	468	*	99429581	24	6	5	1.06087982842951e-09	5.47736653477848e-06	2.35210410412765e-05	2352.10410412765	4.46628291371365e-06	446.628291371365	1905.47581275628	6.30527075327078e-06	Intron (ENST00000418945.3/100130890, intron 1 of 1)	6	99425732	99430963	5232	1	100130890	ENST00000687719.1	3615	TSTD3
chr6	101606302	101607701	1400	*	101606839	26	2	15	1.77920567168144e-10	1.89805648975749e-09	2.54811277947162e-05	2548.11277947162	1.48876097123788e-06	148.876097123788	2399.23668234783	1.24596303409253e-06	Intron (ENST00000683774.1/2898, intron 6 of 16)	6	101676769	101859370	182602	1	2898	ENST00000455610.5	-69068	GRIK2
chr6	102794242	102795632	1391	*	102795300	21	2	10	5.97577584082742e-08	3.36620013530187e-07	2.05809109111169e-05	2058.09109111169	1.48876097123788e-06	148.876097123788	1909.2149939879	0.000225146405832078	Distal Intergenic	6	102054133	102070007	15875	1	2898	ENST00000682328.1	740109	GRIK2
chr6	106129117	106130035	919	*	106129478	25	13	6	4.91983453976275e-10	0.00111869465238834	2.45010844179963e-05	2450.10844179963	9.67694631304624e-06	967.694631304624	1482.41381049501	3.10754306588008e-06	Intron (ENST00000636437.1/9474, intron 6 of 6)	6	106098940	106109939	11000	1	639	ENST00000369089.3	30177	PRDM1
chr6	108684503	108685665	1163	*	108685203.5	28	15	13	7.31679161702914e-11	0.00151495892399389	2.74412145481559e-05	2744.12145481559	1.11657072842841e-05	1116.57072842841	1627.55072638718	5.65225135280189e-07	3' UTR	6	108656346	108680751	24406	1	2309	ENST00000540898.1	28157	FOXO3
chr6	108947184	108948123	940	*	108947671	34	20	8	7.54951656745106e-15	0.00080468354411023	3.3321474808475e-05	3332.1474808475	1.48876097123788e-05	1488.76097123788	1843.38650960962	1.27327616745686e-10	Intron (ENST00000368972.7/84071, intron 11 of 16)	6	108959460	108965117	5658	1	84071	ENST00000481850.1	-11337	ARMC2
chr6	109229376	109230833	1458	*	109229704	31	20	7	3.04978264864531e-13	0.00294784907416101	3.03813446783155e-05	3038.13446783155	1.48876097123788e-05	1488.76097123788	1549.37349659366	3.86787123502062e-09	Intron (ENST00000640771.1/221262, intron 14 of 22)	6	109236614	109271014	34401	1	221262	ENST00000453496.2	-5781	CCDC162P
chr6	109877472	109878792	1321	*	109878241	56	44	22	0	0.00192309999652451	5.48824290963118e-05	5488.24290963118	3.27527413672334e-05	3275.27413672334	2212.96877290784	0	3' UTR	6	109795874	109825312	29439	1	9896	ENST00000674573.1	81598	FIG4
chr6	109893122	109893732	611	*	109893519	21	12	4	4.31898918851203e-08	0.00648697778046747	2.05809109111169e-05	2058.09109111169	8.93256582742729e-06	893.25658274273	1164.83450836896	0.000169257193071773	Distal Intergenic	6	109978256	109980718	2463	1	2830	ENST00000414000.3	-84524	GPR6
chr6	111600104	111601219	1116	*	111600805	38	17	15	1.11022302462516e-16	2.09626499458881e-06	3.72416483153544e-05	3724.16483153544	1.2654468255522e-05	1265.4468255522	2458.71800598324	2.48361670735559e-12	5' UTR	6	111558958	111605844	46887	2	10758	ENST00000651547.2	4625	TRAF3IP2
chr6	114363783	114364968	1186	*	114364338	34	0	16	8.54871728961371e-15	4.44089209850063e-16	3.3321474808475e-05	3332.1474808475	0	0	3332.1474808475	1.42685710109631e-10	Intron (ENST00000518470.5/107986638, intron 2 of 5)	6	114055596	114343023	287428	2	222537	ENST00000312719.10	-20760	HS3ST5
chr6	116072556	116074074	1519	*	116073744	30	9	17	5.95634652711396e-12	2.10366929309647e-06	2.94013013015956e-05	2940.13013015956	6.69942437057047e-06	669.942437057047	2270.18769310251	5.71054441498403e-08	Intron (ENST00000692859.2/2444, intron 1 of 1)	6	115931149	116060891	129743	2	2444	ENST00000606080.2	-11665	FRK
chr6	119682794	119683590	797	*	119683237	26	17	4	1.12103881733105e-10	0.00285711215747708	2.54811277947162e-05	2548.11277947162	1.2654468255522e-05	1265.4468255522	1282.66595391942	8.15180457313511e-07	Intron (ENST00000701940.1/105377975, intron 3 of 3)	6	120015179	120015257	79	1	100422951	ENST00000579460.1	-331589	MIR3144
chr6	122568712	122569527	816	*	122569324	27	4	4	3.08928438386147e-11	6.191840262737e-09	2.6461171171436e-05	2646.1171171436	2.97752194247576e-06	297.752194247576	2348.36492289603	2.57148360095015e-07	Intron (ENST00000615438.4/5570, intron 2 of 7)	6	122610232	122725892	115661	1	5570	ENST00000368448.5	-40705	PKIB
chr6	122651840	122653156	1317	*	122652444	35	26	11	3.44169137633799e-15	0.000587058137484275	3.43015181851949e-05	3430.15181851949	1.93538926260925e-05	1935.38926260925	1494.76255591024	6.12533976885931e-11	Promoter	6	122652732	122726373	73642	1	5570	ENST00000258014.3	0	PKIB
chr6	122773110	122773976	867	*	122773426	27	6	11	2.00488958768119e-10	9.76533884866626e-08	2.6461171171436e-05	2646.1171171436	4.46628291371365e-06	446.628291371365	2199.48882577224	1.38813213495283e-06	Distal Intergenic	6	122779716	122784074	4359	1	2173	ENST00000368444.8	-5740	FABP7
chr6	125154655	125155132	478	*	125154854	25	18	2	2.80665379825962e-10	0.00518555167437407	2.45010844179963e-05	2450.10844179963	1.33988487411409e-05	1339.88487411409	1110.22356768554	1.88620729620661e-06	Promoter	6	125154381	125263125	108745	1	7164	ENST00000534199.5	274	TPD52L1
chr6	125197420	125198189	770	*	125197860	23	16	3	4.43829206719926e-09	0.00510664116631898	2.25409976645566e-05	2254.09976645566	1.19100877699031e-05	1191.00877699031	1063.09098946536	2.23394635067747e-05	Intron (ENST00000534368.5/7164, intron 1 of 3)	6	125203639	125263492	59854	1	7164	ENST00000392482.6	-5450	TPD52L1
chr6	125387664	125388157	494	*	125387919	21	13	5	8.80642595513237e-08	0.00242128428432331	2.05809109111169e-05	2058.09109111169	9.67694631304624e-06	967.694631304624	1090.39645980707	0.000319825364139324	Intron (ENST00000422227.2/102723341, intron 1 of 3)	6	125370046	125445131	75086	2	102723341	ENST00000640550.1	56974	NA
chr6	125583780	125585183	1404	*	125584946	37	19	8	2.22044604925031e-16	3.23706887228603e-06	3.62616049386346e-05	3626.16049386346	1.41432292267599e-05	1414.32292267599	2211.83757118747	4.93297663254076e-12	Intron (ENST00000656901.1/105377986, intron 3 of 3)	6	125674353	125720218	45866	1	643623	ENST00000423208.2	-89170	RP1-293L8.2
chr6	126040574	126042863	2290	*	126041236	46	12	26	0	1.81521464526213e-13	4.50819953291133e-05	4508.19953291133	8.93256582742729e-06	893.25658274273	3614.9429501686	0	3' UTR	6	126006842	126038753	31912	1	60487	ENST00000466316.1	33732	TRMT11
chr6	128598212	128599686	1475	*	128599075	30	20	15	4.11715106451993e-12	0.00139917151896529	2.94013013015956e-05	2940.13013015956	1.48876097123788e-05	1488.76097123788	1451.36915892168	4.18428460810921e-08	Distal Intergenic	6	127969837	128520616	550780	2	5796	ENST00000368210.7	-77596	PTPRK
chr6	134643792	134645212	1421	*	134645009	26	8	9	3.39156036588406e-10	1.26667094960675e-05	2.54811277947162e-05	2548.11277947162	5.95504388495153e-06	595.504388495153	1952.60839097647	2.24801972266619e-06	Intron (ENST00000650393.1/101928304, intron 2 of 8)	6	134525325	134659836	134512	2	101928304	ENST00000434593.1	14624	NA
chr6	135094459	135097253	2795	*	135095330	36	16	36	3.74034136996215e-13	1.9955258342419e-06	3.52815615619147e-05	3528.15615619147	1.19100877699031e-05	1191.00877699031	2337.14737920117	4.65209218123422e-09	Intron (ENST00000529882.5/10767, intron 1 of 4)	6	135002815	135103056	100242	2	10767	ENST00000529882.5	5803	HBS1L
chr6	135210232	135212860	2629	*	135211566	78	47	27	0	2.47716624990346e-10	7.64433833841486e-05	7644.33833841486	3.49858828240902e-05	3498.58828240902	4145.75005600583	0	Intron (ENST00000341911.10/4602, intron 15 of 15)	6	135203217	135203950	734	1	4602	ENST00000529297.1	7015	MYB
chr6	137236937	137237871	935	*	137237589	21	9	6	5.65673240471298e-08	0.0018682386480483	2.05809109111169e-05	2058.09109111169	6.69942437057047e-06	669.942437057047	1388.14865405465	0.000214379643271329	Distal Intergenic	6	137206642	137219449	12808	2	3459	ENST00000478333.1	-17488	IFNGR1
chr6	138188494	138189102	609	*	138188837	23	0	5	8.41943292861913e-09	2.46259551639483e-08	2.25409976645566e-05	2254.09976645566	0	0	2254.09976645566	3.97099164116308e-05	Intron (ENST00000251691.5/57221, intron 2 of 33)	6	138161939	138344663	182725	1	57221	ENST00000251691.5	26555	ARFGEF3
chr6	138555220	138556231	1012	*	138555817	30	9	10	4.34285940542622e-12	2.89450245827272e-06	2.94013013015956e-05	2940.13013015956	6.69942437057047e-06	669.942437057047	2270.18769310251	4.37182356337329e-08	Intron (ENST00000427025.6/57224, intron 1 of 6)	6	138433508	138545711	112204	2	57224	ENST00000342260.9	-9509	NHSL1
chr6	138582162	138583147	986	*	138582923	22	5	8	5.05774213621635e-08	2.37611150655237e-05	2.15609542878368e-05	2156.09542878368	3.72190242809471e-06	372.190242809471	1783.90518597421	0.000193270666293754	Intron (ENST00000491526.6/57224, intron 1 of 3)	6	138422043	138572540	150498	2	57224	ENST00000427025.6	-9622	NHSL1
chr6	142374575	142375693	1119	*	142375145	43	24	17	0	2.60936261187172e-06	4.21418651989537e-05	4214.18651989537	1.78651316548546e-05	1786.51316548546	2427.67335440991	0	Intron (ENST00000230173.10/57211, intron 4 of 25)	6	142390312	142400776	10465	1	57211	ENST00000508295.2	-14619	ADGRG6
chr6	144340854	144341753	900	*	144341286	22	6	8	2.4314696922545e-08	5.58702824328128e-05	2.15609542878368e-05	2156.09542878368	4.46628291371365e-06	446.628291371365	1709.46713741231	9.99055540993173e-05	Intron (ENST00000367545.8/7402, intron 2 of 74)	6	144344101	144426328	82228	1	7402	ENST00000421035.2	-2348	UTRN
chr6	151999138	151999668	531	*	151999444.5	24	9	11	9.28050866155772e-08	1.28454423387048e-06	2.35210410412765e-05	2352.10410412765	6.69942437057047e-06	669.942437057047	1682.1616670706	0.000335153501489234	Intron (ENST00000440973.5/2099, intron 6 of 9)	6	151944172	151984165	39994	1	2099	ENST00000482101.1	54966	ESR1
chr6	154167462	154168189	728	*	154167755	27	11	5	2.51749732171902e-11	5.81082067881988e-05	2.6461171171436e-05	2646.1171171436	8.18818534180835e-06	818.818534180835	1827.29858296277	2.12853539562756e-07	Exon (ENST00000367220.9/26034, exon 11 of 12)	6	154158924	154213330	54407	2	26034	ENST00000522590.1	45141	IPCEF1
chr7	7764815	7766314	1500	*	7765520	31	22	20	1.3505863094565e-11	0.00141378902019818	3.03813446783155e-05	3038.13446783155	1.63763706836167e-05	1637.63706836167	1400.49739946988	1.20518016711281e-07	Intron (ENST00000463725.5/729852, intron 3 of 4)	7	7772361	7879223	106863	1	729852	ENST00000406829.2	-6047	UMAD1
chr7	11261246	11261905	660	*	11261490	25	11	4	2.37240449507681e-10	7.62754586592918e-05	2.45010844179963e-05	2450.10844179963	8.18818534180835e-06	818.818534180835	1631.2899076188	1.61571379301897e-06	Intron (ENST00000428967.5/ENST00000428967.5, intron 4 of 4)	7	11374620	11379755	5136	2	221981	ENST00000408005.2	117850	THSD7A
chr7	17408195	17409125	931	*	17408663	39	21	15	0	3.67706489451392e-05	3.82216916920743e-05	3822.16916920743	1.56319901979978e-05	1563.19901979978	2258.97014940765	0	Intron (ENST00000637807.1/196, intron 10 of 11)	7	17406073	17466538	60466	1	102659288	ENST00000636703.1	2122	NA
chr7	23039832	23040299	468	*	23040066	26	14	5	7.90602028288845e-11	0.000611687948552597	2.54811277947162e-05	2548.11277947162	1.04213267986652e-05	1042.13267986652	1505.9800996051	6.03506995026551e-07	Distal Intergenic	7	22941824	23014130	72307	2	84668	ENST00000681237.1	-25702	FAM126A
chr7	23045297	23045764	468	*	23045526	28	19	4	4.85866902266707e-12	0.00349654615953698	2.74412145481559e-05	2744.12145481559	1.41432292267599e-05	1414.32292267599	1329.7985321396	4.83068968728901e-08	Distal Intergenic	7	22941824	23014130	72307	2	84668	ENST00000681237.1	-31167	FAM126A
chr7	23638261	23638754	494	*	23638495	24	17	6	8.97712904013304e-10	0.00191445675605983	2.35210410412765e-05	2352.10410412765	1.2654468255522e-05	1265.4468255522	1086.65727857545	5.43579000308275e-06	Intron (ENST00000307471.8/90693, intron 3 of 3)	7	23598292	23611549	13258	1	90693	ENST00000486109.1	39969	CCDC126
chr7	31540396	31541248	853	*	31540924	28	12	11	9.6632701840349e-12	0.000109461213274265	2.74412145481559e-05	2744.12145481559	8.93256582742729e-06	893.25658274273	1850.86487207286	8.86857495760096e-08	Intron (ENST00000409717.5/223075, intron 1 of 6)	7	31529756	31574635	44880	1	223075	ENST00000454513.5	10640	CCDC129
chr7	77685039	77685900	862	*	77685386	21	8	11	1.16900598867709e-07	0.000376963152398213	2.05809109111169e-05	2058.09109111169	5.95504388495153e-06	595.504388495153	1462.58670261654	0.000412913167716779	Exon (ENST00000659053.1/100505854, exon 2 of 4)	7	77684785	77696253	11469	2	100505854	ENST00000447009.1	10353	APTR
chr7	80883318	80884658	1341	*	80883799	47	43	15	0	8.40000272409602e-05	4.60620387058331e-05	4606.20387058331	3.20083608816145e-05	3200.83608816145	1405.36778242186	0	Intron (ENST00000265361.8/10512, intron 2 of 17)	7	80827430	80918429	91000	2	10512	ENST00000411788.5	33771	SEMA3C
chr7	80941894	80943085	1192	*	80942180	37	34	8	3.33066907387547e-16	0.000595128432183789	3.62616049386346e-05	3626.16049386346	2.5308936511044e-05	2530.8936511044	1095.26684275906	7.20082159448064e-12	Distal Intergenic	7	80744868	80922359	177492	2	10512	ENST00000419255.6	-19535	SEMA3C
chr7	83676795	83677384	590	*	83677181	20	14	7	1.35273838686167e-07	0.00447525773864954	1.96008675343971e-05	1960.08675343971	1.04213267986652e-05	1042.13267986652	917.95407357319	0.000468562686087071	Distal Intergenic	7	83363238	83649139	285902	2	9723	ENST00000643230.2	-27656	SEMA3E
chr7	84528831	84530078	1248	*	84529432	24	15	16	3.11394676710819e-09	0.00218285133852802	2.35210410412765e-05	2352.10410412765	1.11657072842841e-05	1116.57072842841	1235.53337569924	1.63372760694623e-05	Distal Intergenic	7	84532476	84574843	42368	1	101927378	ENST00000450977.2	-2398	AC003984.1
chr7	87316042	87317509	1468	*	87317162	23	16	8	6.04830174832927e-09	0.00930084553460098	2.25409976645566e-05	2254.09976645566	1.19100877699031e-05	1191.00877699031	1063.09098946536	2.95654756457762e-05	Distal Intergenic	7	87325352	87345457	20106	2	11257	ENST00000701419.1	27948	NA
chr7	88805914	88807143	1230	*	88806796	27	8	22	4.14458467545842e-10	1.73561546690237e-07	2.6461171171436e-05	2646.1171171436	5.95504388495153e-06	595.504388495153	2050.61272864845	2.67557608970152e-06	Intron (ENST00000333190.5/219578, intron 1 of 3)	7	88794106	88795737	1632	2	219557	ENST00000297203.3	-10177	C7orf62
chr7	92134886	92135696	811	*	92135121	22	9	9	2.60517087902201e-08	2.55706446007364e-05	2.15609542878368e-05	2156.09542878368	6.69942437057047e-06	669.942437057047	1486.15299172663	0.000106499319413332	Promoter	7	92134834	92145975	11142	1	613126	ENST00000653494.1	52	CYP51A1-AS1
chr7	93551457	93552626	1170	*	93552093	31	23	11	4.46309655899313e-13	0.00098025771498611	3.03813446783155e-05	3038.13446783155	1.71207511692356e-05	1712.07511692356	1326.05935090798	5.42534354548681e-09	Intron (ENST00000426151.7/799, intron 2 of 13)	7	93426323	93559810	133488	2	799	ENST00000394441.5	7184	CALCR
chr7	99162383	99163041	659	*	99162742	24	7	4	1.44986456174223e-09	7.18123752196931e-05	2.35210410412765e-05	2352.10410412765	5.21066339933259e-06	521.066339933259	1831.03776419439	8.26638868504751e-06	Distal Intergenic	7	99027440	99144108	116669	2	57154	ENST00000361368.7	-18275	SMURF1
chr7	99829234	99830024	791	*	99829744	23	4	10	2.47105370609901e-08	3.00844193468208e-06	2.25409976645566e-05	2254.09976645566	2.97752194247576e-06	297.752194247576	1956.34757220809	0.000101402663537738	Intron (ENST00000631161.2/64816, intron 1 of 3)	7	99828116	99866001	37886	1	64816	ENST00000481362.5	1118	CYP3A43
chr7	99955421	99956201	781	*	99955998	21	10	3	5.2664046457096e-08	0.00431587367110986	2.05809109111169e-05	2058.09109111169	7.44380485618941e-06	744.380485618941	1313.71060549275	0.000200293866283583	Distal Intergenic	7	99952033	99952158	126	1	124900245	ENST00000411034.1	3388	NA
chr7	102992717	102993514	798	*	102993260	27	5	7	4.91284790626878e-11	7.68004593254545e-08	2.6461171171436e-05	2646.1171171436	3.72190242809471e-06	372.190242809471	2273.92687433413	3.95649082501892e-07	Intron (ENST00000440067.4/222235, intron 7 of 20)	7	102973529	102978669	5141	1	58160	ENST00000702962.1	19188	NA
chr7	104747836	104748365	530	*	104748132	28	17	6	8.96993590515649e-12	0.0013995489858597	2.74412145481559e-05	2744.12145481559	1.2654468255522e-05	1265.4468255522	1478.67462926339	8.2794358935784e-08	Intron (ENST00000401970.3/375612, intron 2 of 3)	7	104723372	104908505	185134	1	375612	ENST00000684090.1	24464	LHFPL3
chr7	106568571	106569354	784	*	106568770	25	3	8	1.1288090462358e-09	6.98989965908225e-08	2.45010844179963e-05	2450.10844179963	2.23314145685682e-06	223.314145685682	2226.79429611395	6.65985346267276e-06	Intron (ENST00000490856.5/ENST00000490856.5, intron 2 of 4)	7	106569876	106598808	28933	2	102724339	ENST00000650160.1	29454	NA
chr7	107948776	107949990	1215	*	107949685	26	10	11	2.01750427475389e-09	5.46884035879103e-06	2.54811277947162e-05	2548.11277947162	7.44380485618941e-06	744.380485618941	1803.73229385268	1.10716716447091e-05	Intron (ENST00000393561.6/3912, intron 23 of 32)	7	107923799	107941802	18004	2	3912	ENST00000678310.1	-6974	LAMB1
chr7	108201221	108202296	1076	*	108201919	45	35	11	0	1.58563361359887e-05	4.41019519523934e-05	4410.19519523934	2.60533169966629e-05	2605.33169966629	1804.86349557305	0	Intron (ENST00000413765.6/4897, intron 13 of 30)	7	108207228	108209603	2376	2	4897	ENST00000489800.1	7307	NRCAM
chr7	108350525	108351911	1387	*	108351685	35	29	10	1.32116539930394e-14	0.000314099635378873	3.43015181851949e-05	3430.15181851949	2.15870340829493e-05	2158.70340829493	1271.44841022456	2.0862380341787e-10	Intron (ENST00000413765.6/4897, intron 2 of 30)	7	108232417	108328655	96239	2	4897	ENST00000456431.5	-21870	NRCAM
chr7	116316142	116317450	1309	*	116317204	34	7	11	1.24344978758018e-14	1.71578151686447e-09	3.3321474808475e-05	3332.1474808475	5.21066339933259e-06	521.066339933259	2811.08114091424	2.00278851281155e-10	Exon (ENST00000460222.5/105375463, exon 4 of 6)	7	116238004	116327896	89893	2	124901730	ENST00000444244.1	10446	NA
chr7	116338843	116339826	984	*	116339444	25	5	18	7.84874287784731e-09	8.86386210319223e-07	2.45010844179963e-05	2450.10844179963	3.72190242809471e-06	372.190242809471	2077.91819899016	3.74016051473527e-05	Exon (ENST00000477018.5/105375463, exon 7 of 11)	7	116238004	116327896	89893	2	124901730	ENST00000444244.1	-10947	NA
chr7	116710502	116711573	1072	*	116711088	30	13	17	5.90173465653265e-11	0.00020141419066777	2.94013013015956e-05	2940.13013015956	9.67694631304624e-06	967.694631304624	1972.43549885494	4.65968277498633e-07	Intron (ENST00000422097.2/4233, intron 2 of 11)	7	116724146	116755414	31269	1	4233	ENST00000495962.1	-12573	MET
chr7	116809589	116811065	1477	*	116810503	25	7	18	2.27640397643114e-08	2.24915091737721e-05	2.45010844179963e-05	2450.10844179963	5.21066339933259e-06	521.066339933259	1929.04210186638	9.43767791279877e-05	Promoter	7	116811070	116898786	87717	1	830	ENST00000464223.5	-5	CAPZA2
chr7	117124326	117125524	1199	*	117124729	28	8	15	1.00428554361542e-10	5.12958348841686e-06	2.74412145481559e-05	2744.12145481559	5.95504388495153e-06	595.504388495153	2148.61706632044	7.48876667046573e-07	Intron (ENST00000393446.6/7982, intron 3 of 13)	7	117119686	117198397	78712	1	7982	ENST00000489293.5	4640	ST7
chr7	117509657	117511139	1483	*	117509868	26	13	15	9.72099289953121e-10	0.00262786020346772	2.54811277947162e-05	2548.11277947162	9.67694631304624e-06	967.694631304624	1580.418148167	5.81021793440473e-06	Exon (ENST00000647639.1/1080, exon 4 of 4)	7	117480095	117667071	186977	1	1080	ENST00000426809.5	29562	CFTR
chr7	123780613	123781080	468	*	123780847	25	5	5	4.78140194104526e-10	3.85509060674138e-07	2.45010844179963e-05	2450.10844179963	3.72190242809471e-06	372.190242809471	2077.91819899016	3.03199426999422e-06	Distal Intergenic	7	123749068	123751166	2099	1	116435299	ENST00000607957.1	31545	NA
chr7	125221693	125222151	459	*	125221922	28	18	5	5.45530287610063e-12	0.00100529861846455	2.74412145481559e-05	2744.12145481559	1.33988487411409e-05	1339.88487411409	1404.2365807015	5.32527159924356e-08	Intron (ENST00000660851.1/401398, intron 3 of 3)	7	125194724	125466763	272040	1	100506664	ENST00000667489.1	26969	NA
chr7	134589058	134589904	847	*	134589662	29	8	4	1.89515070303514e-12	2.668390929772e-05	2.84212579248758e-05	2842.12579248758	5.95504388495153e-06	595.504388495153	2246.62140399242	2.0835933638282e-08	Distal Intergenic	7	134565172	134579875	14704	1	441282	ENST00000652743.1	23886	AKR1B15
chr7	135519962	135521222	1261	*	135520853	29	2	8	4.63040716880414e-12	8.73779937293762e-11	2.84212579248758e-05	2842.12579248758	1.48876097123788e-06	148.876097123788	2693.24969536379	4.63233698446269e-08	Distal Intergenic	7	135362231	135510145	147915	2	4850	ENST00000707062.1	-9817	CNOT4
chr7	138245401	138246272	872	*	138245722	23	11	7	8.77317118952448e-09	0.00191203245729399	2.25409976645566e-05	2254.09976645566	8.18818534180835e-06	818.818534180835	1435.28123227483	4.1317814073107e-05	Distal Intergenic	7	138187998	138188129	132	2	124900243	ENST00000364595.1	-57272	NA
chr7	143824436	143825263	828	*	143824783	61	44	9	0	0.000187800548842709	5.97826459799111e-05	5978.26459799111	3.27527413672334e-05	3275.27413672334	2702.99046126777	0	Intron (ENST00000700950.1/154761, intron 1 of 2)	7	143811971	143836208	24238	2	154761	ENST00000517565.1	10945	RP11-61L23.2
chr7	151736089	151736965	877	*	151736406	24	9	6	2.24791518732559e-09	0.000552674893700256	2.35210410412765e-05	2352.10410412765	6.69942437057047e-06	669.942437057047	1682.1616670706	1.21498382640433e-05	Promoter	7	151556161	151736314	180154	2	51422	ENST00000492843.6	0	PRKAG2
chr7	152698667	152699559	893	*	152699205	26	5	8	1.64415814296603e-10	3.55698619336486e-07	2.54811277947162e-05	2548.11277947162	3.72190242809471e-06	372.190242809471	2175.92253666215	1.15389884108464e-06	Distal Intergenic	7	152646624	152676193	29570	2	7516	ENST00000698506.1	-22474	XRCC2
chr7	156747157	156748580	1424	*	156747760	25	32	18	2.31866131850111e-08	0.00977748199432771	2.45010844179963e-05	2450.10844179963	2.38201755398061e-05	2382.01755398061	68.0908878190221	9.56363775808325e-05	Promoter	7	156688103	156747978	59876	2	64327	ENST00000461603.5	0	LMBR1
chr8	8289354	8290798	1445	*	8290235	28	11	14	3.32247562795374e-11	0.000535616151942864	2.74412145481559e-05	2744.12145481559	8.18818534180835e-06	818.818534180835	1925.30292063475	2.75846141348035e-07	Distal Intergenic	8	8241628	8244162	2535	1	286042	ENST00000587202.1	47726	FAM86B3P
chr8	9099845	9101171	1327	*	9100346	37	12	15	1.11022302462516e-16	9.02477850228678e-08	3.62616049386346e-05	3626.16049386346	8.93256582742729e-06	893.25658274273	2732.90391112073	2.48361670735559e-12	3' UTR	8	9141424	9145435	4012	1	124901882	ENST00000520017.1	-40253	NA
chr8	51535263	51535756	494	*	51535497	25	15	5	2.8645963379148e-10	0.00436946280951123	2.45010844179963e-05	2450.10844179963	1.11657072842841e-05	1116.57072842841	1333.53771337122	1.91847078926635e-06	Intron (ENST00000356297.5/137902, intron 4 of 22)	8	51319578	51409421	89844	2	137902	ENST00000522628.5	-125842	PXDNL
chr8	58077693	58079983	2291	*	58079269	41	13	23	0	3.425019823311e-08	4.0181778445514e-05	4018.1778445514	9.67694631304624e-06	967.694631304624	3050.48321324678	0	Intron (ENST00000519262.6/90362, intron 3 of 3)	8	58070318	58146037	75720	1	90362	ENST00000521413.1	7375	FAM110B
